date,open,high,low,close,volume
2023-07-13 05:00:00+00:00,30298.5546875,30319.509765625,30271.787109375,30319.509765625,0
2023-07-13 06:00:00+00:00,30321.56640625,30387.927734375,30309.130859375,30380.107421875,0
2023-07-13 07:00:00+00:00,30382.41796875,30420.267578125,30366.98046875,30370.517578125,0
2023-07-13 08:00:00+00:00,30368.921875,30416.0625,30354.5234375,30416.0625,0
2023-07-13 09:00:00+00:00,30414.064453125,30592.408203125,30414.064453125,30570.15625,379796480
2023-07-13 10:00:00+00:00,30573.52734375,30627.650390625,30531.669921875,30583.326171875,229146624
2023-07-13 11:00:00+00:00,30585.818359375,30600.36328125,30547.46875,30549.134765625,0
2023-07-13 12:00:00+00:00,30546.548828125,30588.93359375,30486.689453125,30522.55859375,0
2023-07-13 13:00:00+00:00,30525.603515625,30670.033203125,30518.71484375,30659.2890625,0
2023-07-13 14:00:00+00:00,30671.3359375,30684.556640625,30493.55859375,30567.146484375,0
2023-07-13 15:00:00+00:00,30572.943359375,31115.330078125,30562.8046875,30955.048828125,1616030720
2023-07-13 16:00:00+00:00,30918.515625,30973.611328125,30762.318359375,30830.255859375,1334105088
2023-07-13 17:00:00+00:00,30851.8203125,31216.70703125,30828.681640625,31117.787109375,1552613376
2023-07-13 18:00:00+00:00,31084.3515625,31452.06640625,31079.916015625,31263.69140625,2255441920
2023-07-13 19:00:00+00:00,31290.1953125,31766.64453125,31268.94140625,31663.47265625,1614276608
2023-07-13 20:00:00+00:00,31657.505859375,31719.69140625,31340.689453125,31340.689453125,615874560
2023-07-13 21:00:00+00:00,31374.8359375,31382.828125,31098.59765625,31275.759765625,968427520
2023-07-13 22:00:00+00:00,31266.619140625,31369.34375,31239.009765625,31327.86328125,452753408
2023-07-13 23:00:00+00:00,31322.255859375,31496.548828125,31322.255859375,31496.548828125,390852608
2023-07-14 00:00:00+00:00,31474.720703125,31515.765625,31388.86328125,31440.68359375,706471936
2023-07-14 01:00:00+00:00,31450.412109375,31491.8359375,31355.30078125,31432.58203125,491720704
2023-07-14 02:00:00+00:00,31433.23046875,31478.83984375,31401.298828125,31478.83984375,242012160
2023-07-14 03:00:00+00:00,31475.818359375,31582.25390625,31432.798828125,31467.40625,310667264
2023-07-14 04:00:00+00:00,31470.732421875,31475.087890625,31401.544921875,31404.04296875,134193152
2023-07-14 05:00:00+00:00,31404.59375,31409.228515625,31362.173828125,31368.548828125,103645184
2023-07-14 06:00:00+00:00,31370.02734375,31397.056640625,31310.08984375,31310.08984375,58808320
2023-07-14 07:00:00+00:00,31307.05078125,31344.9921875,31103.12109375,31118.947265625,393553920
2023-07-14 08:00:00+00:00,31114.04296875,31293.0546875,31114.04296875,31246.814453125,357810176
2023-07-14 09:00:00+00:00,31251.279296875,31251.279296875,31163.4453125,31210.015625,0
2023-07-14 10:00:00+00:00,31203.892578125,31207.951171875,31118.130859375,31176.294921875,579584
2023-07-14 11:00:00+00:00,31181.828125,31229.548828125,31154.607421875,31223.40234375,116307968
2023-07-14 12:00:00+00:00,31216.845703125,31223.63671875,31128.9453125,31153.56640625,0
2023-07-14 13:00:00+00:00,31140.73046875,31281.51171875,31103.986328125,31269.041015625,151461888
2023-07-14 14:00:00+00:00,31262.39453125,31336.552734375,31217.501953125,31330.0078125,22269952
2023-07-14 15:00:00+00:00,31328.943359375,31354.48046875,31225.90625,31249.158203125,0
2023-07-14 16:00:00+00:00,31244.59375,31278.80078125,31116.55078125,31225.42578125,0
2023-07-14 17:00:00+00:00,31218.31640625,31218.31640625,30752.052734375,30752.052734375,0
2023-07-14 18:00:00+00:00,30702.1875,30770.630859375,30085.791015625,30116.93359375,484524032
2023-07-14 19:00:00+00:00,30123.451171875,30253.87890625,29966.38671875,30115.728515625,0
2023-07-14 20:00:00+00:00,30127.4140625,30246.78125,30000.6953125,30212.83203125,0
2023-07-14 21:00:00+00:00,30207.328125,30287.29296875,30183.26171875,30260.244140625,0
2023-07-14 22:00:00+00:00,30257.21875,30268.9765625,30228.62890625,30267.533203125,0
2023-07-14 23:00:00+00:00,30265.505859375,30334.15234375,30240.912109375,30330.07421875,0
2023-07-15 00:00:00+00:00,30331.783203125,30342.203125,30263.462890625,30339.111328125,0
2023-07-15 01:00:00+00:00,30348.046875,30407.78125,30320.53125,30354.8203125,0
2023-07-15 02:00:00+00:00,30357.865234375,30357.865234375,30316.076171875,30319.71484375,0
2023-07-15 03:00:00+00:00,30316.0703125,30342.666015625,30288.91015625,30306.548828125,0
2023-07-15 04:00:00+00:00,30307.38671875,30337.318359375,30306.314453125,30313.95703125,0
2023-07-15 05:00:00+00:00,30311.392578125,30323.837890625,30280.40234375,30306.083984375,0
2023-07-15 06:00:00+00:00,30308.025390625,30324.4921875,30287.50390625,30324.4921875,0
2023-07-15 07:00:00+00:00,30323.66015625,30370.083984375,30319.55078125,30345.939453125,0
2023-07-15 08:00:00+00:00,30347.505859375,30356.552734375,30308.84765625,30328.564453125,0
2023-07-15 09:00:00+00:00,30331.48046875,30361.0703125,30325.232421875,30358.076171875,0
2023-07-15 10:00:00+00:00,30360.3984375,30380.427734375,30331.076171875,30337.984375,0
2023-07-15 11:00:00+00:00,30340.2890625,30345.95703125,30313.939453125,30324.064453125,0
2023-07-15 12:00:00+00:00,30322.974609375,30366.8828125,30322.974609375,30365.84375,0
2023-07-15 13:00:00+00:00,30363.296875,30363.296875,30295.474609375,30338.720703125,0
2023-07-15 14:00:00+00:00,30337.328125,30341.68359375,30298.853515625,30299.59375,0
2023-07-15 15:00:00+00:00,30294.64453125,30328.302734375,30270.994140625,30312.5625,0
2023-07-15 16:00:00+00:00,30312.359375,30313.62109375,30271.978515625,30291.275390625,0
2023-07-15 17:00:00+00:00,30291.98046875,30322.91796875,30280.232421875,30289.572265625,0
2023-07-15 18:00:00+00:00,30291.625,30361.955078125,30291.625,30338.724609375,0
2023-07-15 19:00:00+00:00,30333.40234375,30357.1328125,30333.265625,30342.01953125,0
2023-07-15 20:00:00+00:00,30339.591796875,30339.591796875,30301.13671875,30314.359375,0
2023-07-15 21:00:00+00:00,30313.1796875,30313.19140625,30296.662109375,30312.607421875,0
2023-07-15 22:00:00+00:00,30307.3828125,30319.9296875,30288.85546875,30293.572265625,0
2023-07-15 23:00:00+00:00,30290.12109375,30297.271484375,30285.216796875,30293.80078125,0
2023-07-16 00:00:00+00:00,30297.47265625,30309.85546875,30282.888671875,30305.53125,0
2023-07-16 01:00:00+00:00,30305.154296875,30339.0,30270.376953125,30278.099609375,0
2023-07-16 02:00:00+00:00,30272.818359375,30325.126953125,30122.935546875,30269.70703125,476465152
2023-07-16 03:00:00+00:00,30267.20703125,30267.20703125,30192.3125,30192.3125,0
2023-07-16 04:00:00+00:00,30195.779296875,30218.30859375,30162.677734375,30174.333984375,27515392
2023-07-16 05:00:00+00:00,30174.2734375,30242.197265625,30170.78125,30242.197265625,0
2023-07-16 06:00:00+00:00,30242.07421875,30305.06640625,30238.13671875,30267.849609375,0
2023-07-16 07:00:00+00:00,30278.447265625,30296.2890625,30264.2734375,30276.759765625,0
2023-07-16 08:00:00+00:00,30273.916015625,30315.392578125,30273.916015625,30307.568359375,0
2023-07-16 09:00:00+00:00,30305.9453125,30328.1875,30298.677734375,30312.373046875,5103616
2023-07-16 10:00:00+00:00,30311.79296875,30350.111328125,30282.255859375,30306.0,19560960
2023-07-16 11:00:00+00:00,30299.4296875,30328.443359375,30299.4296875,30319.36328125,0
2023-07-16 12:00:00+00:00,30321.087890625,30343.826171875,30300.765625,30302.75390625,0
2023-07-16 13:00:00+00:00,30302.97265625,30321.73046875,30294.32421875,30320.5,0
2023-07-16 14:00:00+00:00,30313.9296875,30437.560546875,30313.9296875,30403.73828125,325163520
2023-07-16 15:00:00+00:00,30407.134765625,30432.44921875,30383.59375,30389.869140625,0
2023-07-16 16:00:00+00:00,30390.47265625,30407.099609375,30355.087890625,30378.673828125,0
2023-07-16 17:00:00+00:00,30376.005859375,30414.5546875,30372.00390625,30396.15625,0
2023-07-16 18:00:00+00:00,30399.9375,30405.84765625,30264.82421875,30282.41796875,118104576
2023-07-16 19:00:00+00:00,30292.8203125,30312.263671875,30242.53125,30267.755859375,123181056
2023-07-16 20:00:00+00:00,30269.279296875,30306.396484375,30259.521484375,30281.796875,23645184
2023-07-16 21:00:00+00:00,30285.095703125,30321.853515625,30284.42578125,30308.888671875,52499968
2023-07-16 22:00:00+00:00,30301.611328125,30378.203125,30289.310546875,30332.908203125,91684352
2023-07-16 23:00:00+00:00,30338.712890625,30338.712890625,30171.794921875,30250.337890625,264502784
2023-07-17 00:00:00+00:00,30249.626953125,30328.53515625,30213.8046875,30225.96484375,186913280
2023-07-17 01:00:00+00:00,30226.8359375,30329.697265625,30209.775390625,30302.173828125,69667840
2023-07-17 02:00:00+00:00,30301.345703125,30308.271484375,30282.77734375,30284.009765625,0
2023-07-17 03:00:00+00:00,30274.5,30319.169921875,30264.8828125,30318.095703125,0
2023-07-17 04:00:00+00:00,30321.92578125,30321.92578125,30287.625,30309.642578125,0
2023-07-17 05:00:00+00:00,30303.982421875,30336.400390625,30287.30859375,30287.623046875,104557056
2023-07-17 06:00:00+00:00,30285.080078125,30292.2421875,30260.087890625,30285.7578125,0
2023-07-17 07:00:00+00:00,30280.966796875,30297.158203125,30262.6953125,30281.236328125,56311808
2023-07-17 08:00:00+00:00,30284.904296875,30330.0078125,30281.33984375,30285.85546875,198236160
2023-07-17 09:00:00+00:00,30272.203125,30287.38671875,30189.150390625,30189.150390625,188315136
2023-07-17 10:00:00+00:00,30189.591796875,30215.248046875,30045.234375,30172.560546875,664295424
2023-07-17 11:00:00+00:00,30170.4140625,30264.2109375,30161.453125,30173.9765625,223846400
2023-07-17 12:00:00+00:00,30167.173828125,30209.3828125,30054.3125,30205.818359375,503200768
2023-07-17 13:00:00+00:00,30212.322265625,30305.642578125,30169.82421875,30287.255859375,309697536
2023-07-17 14:00:00+00:00,30293.083984375,30300.203125,30242.26953125,30287.09375,0
2023-07-17 15:00:00+00:00,30283.33984375,30293.423828125,30141.802734375,30182.939453125,158113792
2023-07-17 16:00:00+00:00,30180.796875,30242.697265625,30103.19921875,30142.111328125,310876160
2023-07-17 17:00:00+00:00,30146.02734375,30157.92578125,29946.689453125,30060.61328125,737002496
2023-07-17 18:00:00+00:00,30049.544921875,30062.642578125,29685.783203125,29817.62890625,783864832
2023-07-17 19:00:00+00:00,29822.912109375,29930.078125,29778.71875,29878.693359375,393372672
2023-07-17 20:00:00+00:00,29899.533203125,29981.11328125,29899.533203125,29932.529296875,179154944
2023-07-17 21:00:00+00:00,29930.87109375,30275.94140625,29930.87109375,30246.7109375,391222272
2023-07-17 22:00:00+00:00,30251.58984375,30263.779296875,30118.1640625,30118.1640625,190417920
2023-07-17 23:00:00+00:00,30107.650390625,30161.98828125,30086.09375,30146.40625,0
2023-07-18 00:00:00+00:00,30147.0703125,30185.07421875,30127.515625,30172.265625,0
2023-07-18 01:00:00+00:00,30171.916015625,30233.65625,30152.244140625,30227.283203125,15011840
2023-07-18 02:00:00+00:00,30225.572265625,30232.5390625,30121.154296875,30125.357421875,80968704
2023-07-18 03:00:00+00:00,30125.755859375,30151.3984375,30088.79296875,30088.79296875,102488064
2023-07-18 04:00:00+00:00,30084.072265625,30118.755859375,30053.421875,30118.755859375,153405440
2023-07-18 05:00:00+00:00,30120.904296875,30120.904296875,30052.171875,30063.326171875,404480
2023-07-18 06:00:00+00:00,30058.041015625,30087.0234375,29943.755859375,29979.240234375,285272064
2023-07-18 07:00:00+00:00,29983.728515625,30032.5703125,29959.748046875,29973.033203125,164826112
2023-07-18 08:00:00+00:00,29974.13671875,30096.74609375,29916.744140625,30019.3828125,196519936
2023-07-18 09:00:00+00:00,30024.849609375,30038.94140625,29961.947265625,29961.947265625,85365760
2023-07-18 10:00:00+00:00,29963.439453125,30022.16015625,29924.134765625,30008.880859375,0
2023-07-18 11:00:00+00:00,30009.48828125,30060.7109375,29867.078125,29884.123046875,69966848
2023-07-18 12:00:00+00:00,29880.76953125,29918.740234375,29751.916015625,29786.0390625,286967808
2023-07-18 13:00:00+00:00,29780.5078125,29854.900390625,29739.013671875,29784.638671875,224666624
2023-07-18 14:00:00+00:00,29827.25390625,30004.337890625,29827.25390625,29917.93359375,415912960
2023-07-18 15:00:00+00:00,29924.228515625,29924.228515625,29843.46875,29909.234375,0
2023-07-18 16:00:00+00:00,29904.33203125,29956.478515625,29556.427734375,29715.876953125,379166720
2023-07-18 17:00:00+00:00,29711.85546875,29799.978515625,29683.798828125,29799.978515625,0
2023-07-18 18:00:00+00:00,29820.083984375,29919.3828125,29794.798828125,29901.966796875,0
2023-07-18 19:00:00+00:00,29909.40234375,29936.634765625,29710.734375,29720.015625,0
2023-07-18 20:00:00+00:00,29719.40625,29794.064453125,29704.521484375,29777.044921875,0
2023-07-18 21:00:00+00:00,29776.72265625,29833.0546875,29764.291015625,29800.2578125,0
2023-07-18 22:00:00+00:00,29797.849609375,29823.927734375,29770.392578125,29821.09375,0
2023-07-18 23:00:00+00:00,29822.896484375,29857.21484375,29795.80859375,29857.21484375,0
2023-07-19 00:00:00+00:00,29862.046875,30067.421875,29845.177734375,30056.330078125,235968512
2023-07-19 01:00:00+00:00,30058.6875,30058.6875,29967.69921875,30010.3515625,65251328
2023-07-19 02:00:00+00:00,30017.41015625,30030.314453125,29978.25390625,30016.21875,0
2023-07-19 03:00:00+00:00,30021.4375,30075.7578125,30018.14453125,30068.97265625,118474752
2023-07-19 04:00:00+00:00,30068.244140625,30184.181640625,30068.244140625,30109.6875,165735424
2023-07-19 05:00:00+00:00,30108.826171875,30115.275390625,30086.005859375,30112.14453125,27566080
2023-07-19 06:00:00+00:00,30108.021484375,30108.021484375,30017.32421875,30049.13671875,0
2023-07-19 07:00:00+00:00,30050.08984375,30070.12109375,29981.724609375,30003.990234375,0
2023-07-19 08:00:00+00:00,30001.44921875,30015.79296875,29915.25,29928.345703125,0
2023-07-19 09:00:00+00:00,29928.80859375,30042.1953125,29889.20703125,30017.3671875,89932800
2023-07-19 10:00:00+00:00,30013.6484375,30033.943359375,29987.998046875,29987.998046875,0
2023-07-19 11:00:00+00:00,29991.818359375,30018.740234375,29975.09765625,30017.6171875,0
2023-07-19 12:00:00+00:00,30014.953125,30018.892578125,29904.67578125,29953.650390625,0
2023-07-19 13:00:00+00:00,29954.248046875,30101.5078125,29862.322265625,30001.455078125,0
2023-07-19 14:00:00+00:00,30002.044921875,30023.251953125,29814.8515625,29824.255859375,0
2023-07-19 15:00:00+00:00,29821.490234375,29983.744140625,29809.099609375,29948.25390625,151682048
2023-07-19 16:00:00+00:00,29953.33203125,29968.04296875,29875.76953125,29891.080078125,0
2023-07-19 17:00:00+00:00,29901.966796875,30071.45703125,29885.23046875,29973.04296875,0
2023-07-19 18:00:00+00:00,29988.904296875,30082.56640625,29948.634765625,30075.36328125,13475840
2023-07-19 19:00:00+00:00,30080.384765625,30092.140625,30034.6796875,30044.13671875,0
2023-07-19 20:00:00+00:00,30045.333984375,30047.3515625,29959.787109375,29959.787109375,0
2023-07-19 21:00:00+00:00,29965.76171875,29965.76171875,29855.80859375,29934.318359375,198836224
2023-07-19 22:00:00+00:00,29930.939453125,29957.19921875,29854.79296875,29882.158203125,42775552
2023-07-19 23:00:00+00:00,29875.861328125,29945.572265625,29843.154296875,29923.623046875,90446848
2023-07-20 00:00:00+00:00,29915.25,30005.06640625,29906.693359375,30003.34375,0
2023-07-20 01:00:00+00:00,30003.806640625,30026.826171875,29983.724609375,30001.923828125,0
2023-07-20 02:00:00+00:00,29993.212890625,30042.14453125,29981.923828125,29992.7578125,34529280
2023-07-20 03:00:00+00:00,29988.333984375,29992.796875,29928.943359375,29953.6640625,0
2023-07-20 04:00:00+00:00,29949.96875,29979.890625,29931.259765625,29966.494140625,0
2023-07-20 05:00:00+00:00,29965.3984375,30164.93359375,29956.880859375,30136.3984375,243435520
2023-07-20 06:00:00+00:00,30135.48828125,30195.53125,30100.25,30124.849609375,68959232
2023-07-20 07:00:00+00:00,30124.65625,30221.3359375,30115.650390625,30211.919921875,13404362752
2023-07-20 08:00:00+00:00,30207.513671875,30294.99609375,30186.0546875,30269.64453125,32171907072
2023-07-20 09:00:00+00:00,30269.34765625,30375.07421875,30224.10546875,30325.38671875,35653705728
2023-07-20 10:00:00+00:00,30327.501953125,30402.94921875,30294.513671875,30294.513671875,0
2023-07-20 11:00:00+00:00,30296.380859375,30308.978515625,30266.21875,30291.5078125,1719836672
2023-07-20 12:00:00+00:00,30292.82421875,30306.74609375,30223.041015625,30227.34765625,0
2023-07-20 13:00:00+00:00,30225.255859375,30278.5859375,30188.67578125,30245.033203125,16920125440
2023-07-20 14:00:00+00:00,30239.37109375,30240.373046875,29668.3984375,29760.359375,0
2023-07-20 15:00:00+00:00,29782.138671875,29839.986328125,29726.177734375,29808.396484375,0
2023-07-20 16:00:00+00:00,29798.5390625,29859.7734375,29675.42578125,29717.21875,259741696
2023-07-20 17:00:00+00:00,29712.189453125,29801.123046875,29702.09375,29755.357421875,0
2023-07-20 18:00:00+00:00,29754.25,29775.90625,29638.095703125,29687.333984375,303063040
2023-07-20 19:00:00+00:00,29687.80859375,29748.224609375,29678.7578125,29746.4296875,0
2023-07-20 20:00:00+00:00,29745.705078125,29749.408203125,29673.083984375,29728.916015625,0
2023-07-20 21:00:00+00:00,29737.15625,29855.560546875,29731.5703125,29855.560546875,0
2023-07-20 22:00:00+00:00,29867.310546875,29867.310546875,29805.177734375,29814.017578125,0
2023-07-20 23:00:00+00:00,29814.078125,29819.490234375,29789.63671875,29797.052734375,0
2023-07-21 00:00:00+00:00,29805.111328125,29826.7578125,29733.8515625,29795.24609375,139200512
2023-07-21 01:00:00+00:00,29792.662109375,29888.06640625,29762.962890625,29876.205078125,165563392
2023-07-21 02:00:00+00:00,29875.2109375,29940.9453125,29852.9296875,29896.595703125,114598912
2023-07-21 03:00:00+00:00,29904.33203125,29928.259765625,29877.927734375,29894.33203125,0
2023-07-21 04:00:00+00:00,29900.771484375,29901.94921875,29867.75,29877.07421875,31158272
2023-07-21 05:00:00+00:00,29874.826171875,29875.171875,29805.044921875,29811.84375,0
2023-07-21 06:00:00+00:00,29815.2890625,29854.67578125,29805.873046875,29851.9765625,0
2023-07-21 07:00:00+00:00,29854.15625,29860.94921875,29766.412109375,29773.935546875,0
2023-07-21 08:00:00+00:00,29771.3125,29815.64453125,29768.69140625,29793.212890625,0
2023-07-21 09:00:00+00:00,29793.896484375,29846.9375,29762.658203125,29766.083984375,0
2023-07-21 10:00:00+00:00,29761.1796875,29816.486328125,29761.1796875,29797.5859375,0
2023-07-21 11:00:00+00:00,29797.177734375,29808.775390625,29746.119140625,29779.427734375,0
2023-07-21 12:00:00+00:00,29778.0703125,29875.177734375,29778.0703125,29870.109375,40312832
2023-07-21 13:00:00+00:00,29871.3828125,29899.07421875,29798.2265625,29808.1484375,0
2023-07-21 14:00:00+00:00,29808.40625,29862.37109375,29786.013671875,29844.705078125,0
2023-07-21 15:00:00+00:00,29870.529296875,29897.69921875,29861.83203125,29862.47265625,0
2023-07-21 16:00:00+00:00,29863.857421875,29868.357421875,29818.666015625,29826.333984375,0
2023-07-21 17:00:00+00:00,29825.474609375,29920.697265625,29825.474609375,29920.697265625,0
2023-07-21 18:00:00+00:00,29930.486328125,30045.998046875,29930.486328125,29977.923828125,0
2023-07-21 19:00:00+00:00,29984.197265625,29984.197265625,29792.322265625,29893.96484375,172900352
2023-07-21 20:00:00+00:00,29875.23046875,29892.486328125,29834.95703125,29884.4375,0
2023-07-21 21:00:00+00:00,29884.962890625,29939.654296875,29881.171875,29915.18359375,0
2023-07-21 22:00:00+00:00,29915.044921875,29957.00390625,29890.794921875,29931.556640625,0
2023-07-21 23:00:00+00:00,29933.455078125,29943.841796875,29911.4375,29911.4375,0
2023-07-22 00:00:00+00:00,29908.697265625,29991.615234375,29908.37890625,29979.80859375,0
2023-07-22 01:00:00+00:00,29980.5703125,29988.724609375,29927.931640625,29935.041015625,0
2023-07-22 02:00:00+00:00,29932.2421875,29969.314453125,29931.427734375,29939.251953125,0
2023-07-22 03:00:00+00:00,29940.08984375,29943.8359375,29904.908203125,29912.927734375,107475968
2023-07-22 04:00:00+00:00,29910.33203125,29932.8359375,29877.478515625,29888.0390625,0
2023-07-22 05:00:00+00:00,29888.373046875,29892.40625,29865.26171875,29870.51953125,0
2023-07-22 06:00:00+00:00,29870.455078125,29894.193359375,29857.40625,29892.09375,0
2023-07-22 07:00:00+00:00,29892.3671875,29981.33203125,29872.9375,29947.25390625,0
2023-07-22 08:00:00+00:00,29947.248046875,29978.123046875,29933.609375,29940.892578125,0
2023-07-22 09:00:00+00:00,29940.22265625,29954.55078125,29920.982421875,29931.501953125,0
2023-07-22 10:00:00+00:00,29937.798828125,29937.798828125,29883.3046875,29902.2109375,22980608
2023-07-22 11:00:00+00:00,29908.44921875,29910.44921875,29883.828125,29891.498046875,0
2023-07-22 12:00:00+00:00,29890.703125,29891.41015625,29838.8203125,29855.419921875,0
2023-07-22 13:00:00+00:00,29851.51953125,29868.611328125,29847.203125,29856.205078125,0
2023-07-22 14:00:00+00:00,29858.6328125,29894.7265625,29857.44921875,29883.08984375,0
2023-07-22 15:00:00+00:00,29886.443359375,29910.326171875,29871.970703125,29909.904296875,0
2023-07-22 16:00:00+00:00,29910.24609375,29916.79296875,29876.849609375,29907.6875,0
2023-07-22 17:00:00+00:00,29909.28515625,29909.28515625,29827.072265625,29838.05859375,0
2023-07-22 18:00:00+00:00,29840.9453125,29842.220703125,29816.478515625,29819.15625,0
2023-07-22 19:00:00+00:00,29820.240234375,29857.791015625,29816.591796875,29843.666015625,0
2023-07-22 20:00:00+00:00,29842.44140625,29847.291015625,29823.302734375,29835.888671875,0
2023-07-22 21:00:00+00:00,29834.818359375,29842.7890625,29825.07421875,29833.154296875,0
2023-07-22 22:00:00+00:00,29832.3671875,29839.287109375,29808.755859375,29811.369140625,0
2023-07-22 23:00:00+00:00,29812.423828125,29812.89453125,29664.12109375,29777.853515625,518754816
2023-07-23 00:00:00+00:00,29790.111328125,29819.384765625,29741.52734375,29777.06640625,124044800
2023-07-23 01:00:00+00:00,29784.052734375,29861.888671875,29784.052734375,29840.658203125,79186432
2023-07-23 02:00:00+00:00,29836.87109375,29887.47265625,29816.197265625,29887.47265625,30030848
2023-07-23 03:00:00+00:00,29888.55859375,29888.55859375,29848.47265625,29851.6328125,0
2023-07-23 04:00:00+00:00,29852.015625,29912.1640625,29851.623046875,29912.1640625,120581632
2023-07-23 05:00:00+00:00,29908.28515625,29981.28125,29907.521484375,29924.5234375,195463680
2023-07-23 06:00:00+00:00,29923.96484375,29933.8203125,29905.693359375,29921.2265625,40071680
2023-07-23 07:00:00+00:00,29921.376953125,29924.98046875,29893.884765625,29910.869140625,0
2023-07-23 08:00:00+00:00,29914.224609375,29961.458984375,29895.48046875,29952.328125,60865024
2023-07-23 09:00:00+00:00,29954.40625,29954.40625,29911.490234375,29913.73828125,0
2023-07-23 10:00:00+00:00,29909.462890625,29916.423828125,29896.6171875,29896.6171875,0
2023-07-23 11:00:00+00:00,29896.892578125,29922.111328125,29895.26953125,29903.42578125,0
2023-07-23 12:00:00+00:00,29903.337890625,29925.99609375,29897.52734375,29912.69140625,3427840
2023-07-23 13:00:00+00:00,29918.5703125,29919.8046875,29868.640625,29891.32421875,60323840
2023-07-23 14:00:00+00:00,29891.23828125,29905.50390625,29888.64453125,29898.828125,0
2023-07-23 15:00:00+00:00,29899.77734375,29909.162109375,29893.3828125,29902.966796875,0
2023-07-23 16:00:00+00:00,29904.810546875,29966.9375,29904.544921875,29952.689453125,80990720
2023-07-23 17:00:00+00:00,29956.666015625,30091.01171875,29941.30859375,30091.01171875,133247488
2023-07-23 18:00:00+00:00,30117.990234375,30280.4375,30087.98828125,30259.923828125,639596032
2023-07-23 19:00:00+00:00,30257.7578125,30330.640625,30025.451171875,30079.740234375,658966528
2023-07-23 20:00:00+00:00,30087.6484375,30144.47265625,30087.6484375,30144.47265625,130722816
2023-07-23 21:00:00+00:00,30144.765625,30144.765625,29933.779296875,29949.708984375,232430592
2023-07-23 22:00:00+00:00,29950.330078125,30032.84375,29948.296875,30015.109375,53892096
2023-07-23 23:00:00+00:00,30015.5234375,30077.884765625,30015.5234375,30075.73828125,0
2023-07-24 00:00:00+00:00,30081.662109375,30093.39453125,30018.3125,30018.3125,0
2023-07-24 01:00:00+00:00,30011.49609375,30014.099609375,29870.0546875,29910.30859375,231454720
2023-07-24 02:00:00+00:00,29910.517578125,29910.517578125,29772.19921875,29795.90234375,332770304
2023-07-24 03:00:00+00:00,29800.3359375,29800.3359375,29684.501953125,29713.0625,298558464
2023-07-24 04:00:00+00:00,29712.921875,29798.517578125,29674.529296875,29794.912109375,159943680
2023-07-24 05:00:00+00:00,29794.861328125,29810.056640625,29765.76171875,29793.556640625,0
2023-07-24 06:00:00+00:00,29798.794921875,29798.794921875,29777.8359375,29782.0625,44123136
2023-07-24 07:00:00+00:00,29783.373046875,29862.65625,29745.07421875,29824.359375,257904640
2023-07-24 08:00:00+00:00,29830.052734375,29830.052734375,29754.783203125,29754.783203125,59179008
2023-07-24 09:00:00+00:00,29755.244140625,29761.021484375,29068.48046875,29210.484375,1246535680
2023-07-24 10:00:00+00:00,29188.2265625,29364.623046875,29188.2265625,29317.287109375,1175012352
2023-07-24 11:00:00+00:00,29322.271484375,29327.859375,29230.751953125,29259.767578125,330424320
2023-07-24 12:00:00+00:00,29266.583984375,29266.583984375,29169.4140625,29223.099609375,580115456
2023-07-24 13:00:00+00:00,29223.96484375,29237.28515625,29130.205078125,29183.90234375,296048640
2023-07-24 14:00:00+00:00,29175.421875,29180.029296875,29039.0,29039.66015625,887123968
2023-07-24 15:00:00+00:00,29040.892578125,29123.642578125,28937.69140625,29079.365234375,1238125568
2023-07-24 16:00:00+00:00,29078.947265625,29132.32421875,29023.078125,29100.685546875,354112512
2023-07-24 17:00:00+00:00,29100.09375,29112.279296875,29033.189453125,29033.6171875,0
2023-07-24 18:00:00+00:00,29030.220703125,29120.78125,29005.349609375,29116.7578125,0
2023-07-24 19:00:00+00:00,29118.330078125,29150.61328125,29106.515625,29107.849609375,0
2023-07-24 20:00:00+00:00,29107.810546875,29147.30859375,29105.7109375,29147.30859375,0
2023-07-24 21:00:00+00:00,29145.66015625,29177.943359375,29127.291015625,29168.474609375,0
2023-07-24 22:00:00+00:00,29166.53125,29191.66796875,29151.478515625,29158.458984375,25146368
2023-07-24 23:00:00+00:00,29156.697265625,29195.1875,29153.0625,29177.5390625,0
2023-07-25 00:00:00+00:00,29178.970703125,29179.9453125,29110.2265625,29110.833984375,80756736
2023-07-25 01:00:00+00:00,29112.248046875,29112.248046875,29062.43359375,29084.572265625,0
2023-07-25 02:00:00+00:00,29084.951171875,29165.87890625,29068.662109375,29130.24609375,0
2023-07-25 03:00:00+00:00,29131.12890625,29143.607421875,29098.7265625,29114.318359375,0
2023-07-25 04:00:00+00:00,29113.212890625,29120.1015625,29076.220703125,29086.677734375,0
2023-07-25 05:00:00+00:00,29089.759765625,29139.650390625,29089.759765625,29132.044921875,0
2023-07-25 06:00:00+00:00,29127.8671875,29148.841796875,29115.576171875,29143.353515625,49646592
2023-07-25 07:00:00+00:00,29142.87890625,29166.61328125,29135.802734375,29138.0859375,0
2023-07-25 08:00:00+00:00,29141.7109375,29186.177734375,29121.634765625,29186.177734375,3472384
2023-07-25 09:00:00+00:00,29185.251953125,29276.060546875,29168.9453125,29176.486328125,0
2023-07-25 10:00:00+00:00,29169.87890625,29193.45703125,29159.869140625,29164.412109375,0
2023-07-25 11:00:00+00:00,29166.5234375,29166.5234375,29119.72265625,29122.28515625,0
